branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.056991971602638386,0.056991971602638386,0.09759587800690113,-0.09162527258695916,0.0,0.005970605419941974,0.1130178757148349,0.10790401013767055,Inf,-1.598918509414771,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.09993982367927032,0.1007061693930955,0.002851109028612548,-0.0010571782394051942,0.0007663457138251811,0.001793930789207354,0.09998048399431099,0.10071171818443332,Inf,-1.032656522826814,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-1.0000000099679158,1.0000000099679158,0.04728485938650579,0.11302346061780531,0.0,0.1603083200043111,1.0011173147354078,1.0063668926320342,Inf,-9.15560859191483,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,0.017250822297862737,-0.017060176320729686,0.0787575404988352,-0.07825110902861254,0.00019064597713305126,0.0005064314702226541,0.08062469259090607,0.08008923573303839,Inf,-0.05570996020478519,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.09145431698896571,-0.0900025917166618,0.06343039070055391,-0.06034237654646958,0.0014517252723039026,0.0030880141540843287,0.11129827743654948,0.10835898173659644,Inf,0.9042565009720002,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.5491971108894669,-0.5491971108894669,0.09124869696367552,-0.060287440584325724,0.0,0.030961256379349794,0.5567259570981993,0.552496191933977,Inf,3.1689846876376686,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.2583063136683384,-0.2539394031021887,0.08632852894992338,-0.07772871882970664,0.004366910566149684,0.008599810120216739,0.27235044812076914,0.26556915140656584,Inf,1.4612288254845642,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.1481194347653973,-0.1462061693930955,0.02634943875944432,-0.0223428217605948,0.0019132653723017978,0.004006616998849518,0.1504448732199223,0.1479035011513529,Inf,1.3984444719999551,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.1649160052169015,-0.1649160052169015,0.13554909225053913,-0.12589388269990762,0.0,0.00965520955063151,0.21347328916435016,0.2074766456205594,Inf,2.0602882232395814,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.10787813588912566,-0.10650813996512362,0.029771278770846,-0.026919935045201446,0.0013699959240020404,0.002851343725644554,0.1119107735768281,0.10985748395839141,Inf,1.243538115805599,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.10548885646275788,-0.10369740828333822,0.008305080280311503,-0.0046576234535304255,0.0017914481794196607,0.003647456826781077,0.1058152786523891,0.10380195538098605,Inf,1.9298386305189905,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.02720813996512362,-0.02704945336056916,0.006119935045201447,-0.0059763614506048515,0.0001586866045544602,0.0001435735945965952,0.027887927232392907,0.027701801805909337,Inf,0.2176907096789655,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.450802899078449,0.450802899078449,0.18076760569573386,-0.13853355635018133,0.0,0.04223404934555253,0.48569556420303306,0.47160873619194454,Inf,-4.76790319705244,-60.0001403060998,60.0001403060998
