branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
1,1,2,0.08697639303211802,-10.953547155151535,2.4406593152798854,0.038806435288962576,0.038806435288962576,1.3018560400572285,-1.272622034074762,-0.052519652672922586,0.09794762701417259,0.029234005982466504,0.04542797434125,1.3029149868469443,1.2763857486082695,Inf,5.890607750425199,-60.0001403060998,60.0001403060998
2,1,5,0.327855580562508,-2.969477109389792,0.4893643961841815,0.03616054197380603,0.03616054197380603,0.6407643625919281,-0.6206038147170306,0.052519642819749766,-0.008222105056680916,0.020160547874897516,0.04429753776306885,0.6429131210744995,0.620658277841272,Inf,10.96376541452823,-60.0001403060998,60.0001403060998
16,9,10,0.12420999173929309,-7.55535314671397,1.9349150597920837,0.0,0.0,0.06992258493989738,-0.06969578382751185,0.0551676018897632,-0.05428200100024441,0.00022680111238553013,0.0008856008895187853,0.08906532536820695,0.08834046590278884,Inf,0.3598193919316555,-60.0001403060998,60.0001403060998
11,6,11,0.29237121132479754,-3.093805662374346,1.005056758071865,0.0,0.0,0.05564168806086806,-0.05533615630227988,0.022768404003768433,-0.021827903999999558,0.0003055317585881831,0.0009405000037688745,0.060119860870944855,0.0594856922910337,Inf,0.7269691937013386,-60.0001403060998,60.0001403060998
7,4,5,0.061899204167356586,-15.437234621772951,3.3293979295761567,0.0,0.0,-0.4976526587239705,0.5010163012159526,0.11371694395745587,-0.09812092947377801,0.0033636424919821217,0.015596014483677853,0.5104798841071604,0.5105340839600352,Inf,-1.7906984578319702,-60.0001403060998,60.0001403060998
9,4,9,0.8175516355687578,-1.2231643317495546,0.0,0.0,0.0,0.15148558101301737,-0.15148558101301737,0.0017286506817196956,0.015305998249064364,0.0,0.01703464893078406,0.1514954437863755,0.15225687123165185,Inf,6.423337606383255,-60.0001403060998,60.0001403060998
10,5,6,0.37045446293652834,-2.699387104326907,-2.7261884711191534e-32,0.0,0.0,0.411010426723988,-0.411010426723988,0.11937551746625659,-0.06239531426316069,0.0,0.0569802032030959,0.42799542643137123,0.4157195522438574,Inf,7.563485152143036,-60.0001403060998,60.0001403060998
19,12,13,0.29381175324082726,-2.174273623531705,1.634858114445525,0.0,0.0,0.013768730735573487,-0.013720324245378085,0.0069722289898561055,-0.006907850953676842,4.840649019540247e-5,6.437803617926393e-5,0.015433402837861647,0.015361175156755546,Inf,0.13265763879466158,-60.0001403060998,60.0001403060998
17,9,14,0.39744257475112504,-2.2826106239291315,0.7300240458252159,0.0,0.0,0.10615282956599538,-0.10462992715727663,0.04540391779429465,-0.040642166127131826,0.001522902408718746,0.0047617516671628266,0.1154553549036957,0.11224619069011828,Inf,1.9294422692361153,-60.0001403060998,60.0001403060998
8,4,7,0.3073940055919641,-3.2531538735293957,0.0,0.0,0.0,0.23280913088336258,-0.23280913088336258,-0.031787418544240914,0.047482599580082156,0.0,0.015695181035841242,0.2349692137288913,0.23760195429656944,Inf,3.7526541935227264,-60.0001403060998,60.0001403060998
6,3,4,0.2514039631617905,-3.713813274146248,0.9898914256029547,0.009407620676112139,0.009407620676112139,-0.11485307999983288,0.1158615345539499,0.04024181624356756,-0.05600053979110041,0.001008454554117022,-0.015758723547532848,0.12169894724289552,0.12868549120274106,Inf,-1.7781771049647892,-60.0001403060998,60.0001403060998
4,2,4,0.25917994962688945,-3.6736528478946444,0.8236592656758456,0.024988992420922868,0.024988992420922868,0.4935535404991558,-0.4805035877263593,-0.006137294428534879,0.01134236369616576,0.01304995277279647,0.005205069267630881,0.4935916973796807,0.4806374382339761,Inf,6.863856121935002,-60.0001403060998,60.0001403060998
3,2,3,0.2910041664453,-3.349052746439951,0.5407894686693416,0.032191702001071215,0.032191702001071215,0.5542103483449362,-0.5408950624591113,-0.007159870833379062,0.02106193037592304,0.013315285885824868,0.013902059542543976,0.5542565957775931,0.5413049727314596,Inf,8.642033226899791,-60.0001403060998,60.0001403060998
5,2,5,0.2555932942441217,-3.7274127536553556,0.8305231831096885,0.025429974640115628,0.025429974640115628,0.37485531508239534,-0.36742291322290993,0.008448627571844182,-0.02903248293579766,0.007432401859485405,-0.020583855363953477,0.37495051213909497,0.36856815140029037,Inf,5.073157664103032,-60.0001403060998,60.0001403060998
