branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,0.10924938913290042,-0.10924938913290042,0.04896100291972563,-0.042078640368027165,0.0,0.006882362551698468,0.11971887417119023,0.11707280214094845,Inf,3.0751697128402617,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.04334649506293472,0.04348739453239809,0.0009250054671079404,-0.0005951753501070747,0.00014089946946337084,0.00032983011700086573,0.04335636365466093,0.043491467173617196,Inf,-0.43838470571167704,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-0.20820064461824317,0.20820064461824317,0.02492439510448715,-0.017966799187498002,0.0,0.006957595916989148,0.20968722872596834,0.20897443454283077,Inf,-1.8944271055584254,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,0.04681765373110953,-0.04665350493706528,0.05936104989014454,-0.05892500546710794,0.00016414879404424987,0.0004360444230366023,0.07560176548828938,0.07515787245665935,Inf,0.10759759082429295,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.09157456855960779,-0.09035619145120916,0.04723192734520364,-0.044640275999370566,0.00121837710839863,0.002591651345833078,0.10303764636103109,0.10078192087307893,Inf,0.9920065154609468,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.3241428331578169,-0.3241428331578169,0.030542533902378953,-0.02006699308444094,0.0,0.010475540817938014,0.3255785967546919,0.32476339156226847,Inf,1.8402942523300145,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.18003280656178586,-0.1778870160030082,0.06352804454520504,-0.05930231308500716,0.002145790558777644,0.004225731460197876,0.19091260797090107,0.1875114791144444,Inf,0.9994971035135244,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.07904471160806815,-0.07848739453239809,0.01857191631498682,-0.01740482464989293,0.000557317075670069,0.0011670916650938883,0.08119718288717619,0.08039402354390426,Inf,0.7188920674713644,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.44917735056496677,-0.44917735056496677,0.12277360398216,-0.07621646679278497,0.0,0.04655713718937503,0.46565400255482753,0.45559767566454806,Inf,5.657020416975507,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.07809982247047513,-0.0773759416700888,0.022757011970949613,-0.021250414073734403,0.0007238808003863367,0.0015065978972152103,0.08134779569088321,0.08024098982214858,Inf,0.8882653099469809,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.059203195014247575,-0.058643808548790824,0.006498656181687714,-0.005359724000629441,0.0005593864654567515,0.001138932181058273,0.05955880146596989,0.05888822397109761,Inf,1.0421885943061708,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.01637594167008879,-0.016316179011239388,0.005250414073734402,-0.00519634309668054,5.9762658849403516e-5,5.407097705386211e-5,0.017197043743847916,0.01712365846147453,Inf,0.11123179356654352,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,0.1159421885395737,-0.1159421885395737,0.05857017655957583,-0.0554669290068661,0.0,0.0031032475527097286,0.1298963304545819,0.12852692829441922,Inf,1.234875460510247,-60.0001403060998,60.0001403060998
