branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.2757331295458026,0.27572317318711603,0.25116160134097965,-0.18703687490534587,9.956358686558087e-6,0.06412472643563377,0.3729757481623806,0.33317572061410833,Inf,-8.35033910754762,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.5215863603165194,0.5454291999192048,0.09245087700406607,-0.03640325410679694,0.023842839602685406,0.056047622897269125,0.529716429731092,0.5466426703378249,Inf,-6.39019840067592,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-0.9999902095242635,0.9999197053795994,0.12614883237971197,0.05466747162316712,7.050414466414079e-5,0.1808163040028791,1.0079156448111841,1.0014129765786415,Inf,-10.34543489789156,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,-0.38516861400207675,0.3910895315786171,0.19251094086714868,-0.17654945149830617,0.005920917576540341,0.015961489368842507,0.43059879652158295,0.4290929159689483,Inf,-2.3564065801500385,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,-0.15591006382333528,0.16126363369845859,0.13599701167211442,-0.12453084506520505,0.00535356987512331,0.01146616660690937,0.20688918576170603,0.2037495789597729,Inf,-3.666351827917225,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.16237639590672065,-0.16239153648111337,0.210322022995215,-0.2033914419328268,1.5140574392724648e-5,0.006930581062388197,0.2657093285988579,0.26026734288460246,Inf,1.0643969149437382,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.5285970284464928,-0.5113971142065298,0.12260901656125317,-0.08871971240816955,0.017199914239963032,0.033889304153083624,0.5426304354020146,0.5190358328560319,Inf,3.2390477874409225,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.6292307766395718,-0.5961767999305743,0.058997852652224105,0.010305084955372816,0.03305397670899757,0.06930293760759693,0.6319905987338833,0.5962658564360342,Inf,6.473401263264598,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.5075884046026613,-0.5076408204809975,0.3719321458568625,-0.29957256001900834,5.241587833615391e-5,0.07235958583785418,0.6292690280069133,0.5894428906475695,Inf,6.080209076189993,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.18204604050078926,-0.178342294785672,0.02996052018821089,-0.022243682279604826,0.0037037457151172515,0.007716837908606063,0.18449496912372218,0.17972410943102637,Inf,2.2448840104661074,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.40389980040572543,-0.3773109421469098,0.0021739831591448613,0.052032015572084686,0.02658885825881563,0.05420599873122955,0.4039056510752989,0.38088171091335216,Inf,8.314606628732408,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.08989413130039234,-0.0882507875592901,-0.0009562224850709065,0.0024464893791388007,0.0016433437411022406,0.0014902668940678942,0.08989921692480492,0.08828469185038361,Inf,0.9941637769748152,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.8376619341360801,0.8376157125857674,0.5075570584275995,-0.3364689400727861,4.622155031275277e-5,0.17108811835481336,0.9794343691438832,0.9026690587387313,Inf,-9.414736022491358,-60.0001403060998,60.0001403060998
