branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.0827432117874716,0.0827432117874716,0.11503242937201927,-0.10554190458258965,0.0,0.009490524789429619,0.14170003141896256,0.1341101514421143,Inf,-2.368303255282464,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.1745110782354008,0.17691347787192863,0.0075054899153148774,-0.0018817373475165267,0.00240239963652783,0.005623752567798351,0.17467240424792657,0.1769234851233335,Inf,-1.8532950922905722,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-1.0000000099916764,1.0000000099916764,0.047160213655730386,0.11686780955088098,0.0,0.16402802320661136,1.0011114352235753,1.006805892360873,Inf,-9.365875223581638,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,-0.048199033301886726,0.04851107823540079,0.08953440525269094,-0.08870548991531488,0.0003120449335140621,0.0008289153373760572,0.10168360996340303,0.10110385083011036,Inf,-0.3783760702958376,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.0555789074886713,-0.05459013663744444,0.0714846209745174,-0.06938137289997874,0.0009887708512268598,0.002103248074538655,0.09054869404637869,0.08828282915482918,Inf,0.3312403168486738,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.5031230859742561,-0.5031230859742561,0.11483464433284044,-0.08761350884025984,0.0,0.027221135492580595,0.5160618520868488,0.5106945922677868,Inf,2.978761676347518,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.31527724044209066,-0.3088661389081122,0.09745213265507047,-0.08482667238551019,0.006411101533978447,0.012625460269560282,0.3299949340517234,0.32030275695348603,Inf,1.8193513958364607,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.23049610577949406,-0.22591347787192861,0.03291485868127588,-0.023318262652483473,0.004582627907565445,0.009596596028792408,0.23283436752661768,0.22711371789770998,Inf,2.23382944086681,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,-0.0410365463409308,0.0410365463409308,0.15162806402829623,-0.14644035159822363,0.0,0.0051877124300726,0.15708299696835576,0.15208147392698007,Inf,-0.510586803741781,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.1257400923964696,-0.12390037768321216,0.031740423633835294,-0.02791146406343116,0.0018397147132574454,0.0038289595704041335,0.1296843295403421,0.12700532829848843,Inf,1.4718492743105387,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.15805642185587634,-0.15400986336255557,0.008857574545440847,-0.000618627100021267,0.004046558493320779,0.00823894744541958,0.15830441913197113,0.15401110580877575,Inf,2.9773895244654325,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.03850037768321218,-0.03819028294776412,0.005511464063431156,-0.005230902159930665,0.0003100947354480535,0.0002805619035004909,0.03889286975619664,0.03854685524186182,Inf,0.3475021215259222,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.49687692401742034,0.49687692401742034,0.21506300976695836,-0.1619948579885708,0.0,0.05306815177838756,0.5414229176817658,0.5226174620463332,Inf,-5.3470649316299825,-60.0001403060998,60.0001403060998
