subnet,f,fmin,fmax,min_v,max_v,avg_v,ngen_Qll,ngen_Qul,ngen,minQloss,maxQloss,n_negQloss,n_s_bound,max_ang_diff,min_ang_diff,nbranch,total_loss,cost,time_s,status,network
2,1.0,1.0,1.0,1.0474362836924356,1.06,1.0546143009085251,1,0,3,-0.0009502469714852387,5.906122889635934e-6,6,0,0.06321619267100738,-0.03199810716621837,7,0.004173271906098588,14050.39186795918,0.053144872,LOCALLY_SOLVED,1
1,60.0,60.0,60.0,0.9783733397243335,1.06,1.0174470596638812,0,0,2,0.0007232776730282488,0.17284735966745662,0,0,5.374828844332525,-9.869833721645666,13,0.05397799499877234,14050.39186795918,0.053144872,LOCALLY_SOLVED,1
2,2.0,2.0,2.0,1.0474055232135702,1.06,1.054649131927207,1,0,3,-0.001900443888944248,1.8590472018645277e-5,6,0,0.12280971845809288,-0.06230120066143939,7,0.004326400121776753,14046.158731379466,0.048907618,LOCALLY_SOLVED,2
1,60.0,60.0,60.0,0.979338665061889,1.06,1.0180272558383863,0,0,2,0.0006986061463111221,0.17252932917785194,0,0,5.263556919309617,-9.852001711808843,13,0.05200496629940962,14046.158731379466,0.048907618,LOCALLY_SOLVED,2
2,3.0,3.0,3.0,1.0473555952613776,1.06,1.0547008750964904,1,0,3,-0.0028505491485013943,4.2122586342119295e-5,6,0,0.17586257645705197,-0.08951712635243421,7,0.004537998268995855,14039.794654470075,0.067696669,LOCALLY_SOLVED,3
1,60.0,60.0,60.0,0.9808438943269641,1.06,1.0189469032816332,0,0,2,0.0006612838997809775,0.17202422637326356,0,0,5.091831436839635,-9.823675351202452,13,0.049040257222996514,14039.794654470075,0.067696669,LOCALLY_SOLVED,3
2,4.0,4.0,4.0,1.0472883077595918,1.06,1.0547620652167287,1,0,3,-0.0038005349792339174,7.663663537127441e-5,6,0,0.22057795986619036,-0.11275336954892648,7,0.004761128072827733,14032.098657301709,0.056699586,LOCALLY_SOLVED,4
1,60.0,60.0,60.0,0.9827618895724552,1.06,1.0201470344240258,0,0,2,0.0006156990694196371,0.17135840688008325,0,0,4.876065942003486,-9.786188695940803,13,0.04545455620826063,14032.098657301709,0.056699586,LOCALLY_SOLVED,4
2,5.0,5.0,5.0,1.0472058346084276,1.06,1.0548251293009394,1,0,3,-0.004750388620621781,0.00011898890520661842,6,0,0.25631989509300035,-0.13166375837848832,7,0.004955566041685736,14023.8538203811,0.059545578,LOCALLY_SOLVED,5
1,60.0,60.0,60.0,0.9849569248479888,1.06,1.0215568286503358,0,0,2,0.0005661502912909979,0.17057084691824198,0,0,4.633175458782572,-9.741731374418782,13,0.04160589057563355,14023.8538203811,0.059545578,LOCALLY_SOLVED,5
2,6.0,6.0,6.0,1.0471149055828284,1.06,1.054868041591165,1,0,3,-0.005700185744247008,0.00015110546095345456,6,0,0.27165405730874803,-0.14010417465638186,7,0.004986489663700473,14015.725095664346,0.06348721,LOCALLY_SOLVED,6
1,60.0,60.0,60.0,0.9871572820748561,1.06,1.0230083891203696,0,0,2,0.000519186030228005,0.16975262278247852,0,0,4.393851079243479,-9.69536900474341,13,0.03801085973845044,14015.725095664346,0.06348721,LOCALLY_SOLVED,6
2,7.0,7.0,7.0,1.0470198105205453,1.06,1.05485673750552,1,0,3,-0.0066502285807389094,0.00017627212454349173,6,0,0.2800309812226604,-0.14188029598501298,7,0.005002096185033535,14008.170652138146,0.067855663,LOCALLY_SOLVED,7
