subnet,f,fmin,fmax,min_v,max_v,avg_v,ngen_Qll,ngen_Qul,ngen,minQloss,maxQloss,n_negQloss,n_s_bound,max_ang_diff,min_ang_diff,nbranch,total_loss,cost,time_s,status,network
2,1.0,1.0,1.0,1.0261539096951733,1.06,1.03826765074782,1,0,3,-0.00044098287209532946,0.0002780552928556574,5,1,0.11484716071711114,-0.0035772207501392323,7,0.044903369629478565,9321.022473468676,0.035365994,LOCALLY_SOLVED,1
1,60.0,60.0,60.0,1.014011205670946,1.06,1.043072855333304,0,0,2,7.43088083532302e-5,0.06035490012237463,0,0,6.4116510046787045,-2.8918195067473076,13,0.007139271342264275,9321.022473468676,0.035365994,LOCALLY_SOLVED,1
2,2.0,2.0,2.0,1.0262112646676844,1.06,1.0382914325994057,1,0,3,-0.0008835853696761561,0.0005460806005501598,5,1,0.229208604249779,-0.007211295881849853,7,0.0448570769870526,9321.917712010669,0.036962516,LOCALLY_SOLVED,2
1,60.0,60.0,60.0,1.014008656432564,1.06,1.0430784505853419,0,0,2,7.425795788433814e-5,0.060333199118983064,0,0,6.410476464768604,-2.902210629549488,13,0.0071369718669171585,9321.917712010669,0.036962516,LOCALLY_SOLVED,2
2,3.0,3.0,3.0,1.0263044432444326,1.06,1.0383301046895024,1,0,3,-0.001329319554736962,0.0007947554352248876,5,1,0.342629806198083,-0.010955487458202932,7,0.04478109938114898,9323.371873973383,0.041945967,LOCALLY_SOLVED,3
1,60.0,60.0,60.0,1.0140054079709446,1.06,1.043090065550489,0,0,2,7.417543690889285e-5,0.06029813371000231,0,0,6.408563727757689,-2.918898911721806,13,0.0071332427101861405,9323.371873973383,0.041945967,LOCALLY_SOLVED,3
2,4.0,4.0,4.0,1.0264300630390468,1.06,1.038382311700054,1,0,3,-0.0017794967854299938,0.0010160766190170768,5,1,0.45471450655418716,-0.014856341940013592,7,0.04467716613798471,9325.331807425395,0.047417639,LOCALLY_SOLVED,4
1,60.0,60.0,60.0,1.013999853441323,1.06,1.0431037862055057,0,0,2,7.406436461511023e-5,0.0602507018970727,0,0,6.4059946830079815,-2.9414827167493685,13,0.007128228141880456,9325.331807425395,0.047417639,LOCALLY_SOLVED,4
2,5.0,5.0,5.0,1.0265838216874195,1.06,1.0384463231902625,1,0,3,-0.0022351602550669553,0.0012037867415056677,5,1,0.5651444919101687,-0.01895139413372699,7,0.04454761884013502,9327.729860834514,0.045757853,LOCALLY_SOLVED,5
1,60.0,60.0,60.0,1.013993064193861,1.06,1.043120583621408,0,0,2,7.392869725895024e-5,0.06019273576093004,0,0,6.402853633237575,-2.9690563013055464,13,0.007122110728504029,9327.729860834514,0.045757853,LOCALLY_SOLVED,5
2,6.0,6.0,6.0,1.0267608444446685,1.06,1.0385201688238967,1,0,3,-0.0026970491386835074,0.0013535853304080638,5,1,0.6736903832974938,-0.02326789567810287,7,0.04439531969440042,9330.489317700341,0.047571228,LOCALLY_SOLVED,6
1,60.0,60.0,60.0,1.0139852616917444,1.06,1.043139921269894,0,0,2,7.377290074533048e-5,0.06012612653352398,0,0,6.399242273014875,-3.0007053152447973,13,0.007115095934562304,9330.489317700341,0.047571228,LOCALLY_SOLVED,6
2,7.0,7.0,7.0,1.026956033417928,1.06,1.0386017755789705,1,0,3,-0.003165594376714244,0.0014631275328235477,5,1,0.7802133791436247,-0.027822579463824725,7,0.04422352765821586,9333.529864944274,0.0468055,LOCALLY_SOLVED,7
1,60.0,60.0,60.0,1.0139766757127526,1.06,1.0431612528471454,0,0,2,7.36016242132622e-5,0.0600528461016092,0,0,6.39526680629017,-3.035477026614378,13,0.007107396862364598,9333.529864944274,0.0468055,LOCALLY_SOLVED,7
2,8.0,8.0,8.0,1.0271643783427504,1.06,1.0386890914932807,1,0,3,-0.003640941193132451,0.0015318491369259017,5,1,0.8846592994428799,-0.032622311843676484,7,0.04403575023505473,9336.772469365374,0.051720864,LOCALLY_SOLVED,8
1,60.0,60.0,60.0,1.0139676274893026,1.06,1.0431841374786128,0,0,2,7.341941258081058e-5,0.059974843372975234,0,0,6.391030827470959,-3.0724338829033844,13,0.0070992209243875976,9336.772469365374,0.051720864,LOCALLY_SOLVED,8
2,9.0,9.0,9.0,1.027381202655432,1.06,1.0387801854819674,1,0,3,-0.004122990455943823,0.0015606754832060634,5,1,0.9870471185885613,-0.03766538738699,7,0.04383558483947059,9340.143250556835,0.0480895,LOCALLY_SOLVED,9
1,60.0,60.0,60.0,1.0139756073958104,1.06,1.0432090844697965,0,0,2,7.323048223251746e-5,0.05989705254640666,0,0,6.386522114749623,-3.1107544189935052,13,0.007090759564547425,9340.143250556835,0.0480895,LOCALLY_SOLVED,9
2,10.0,10.0,10.0,1.0276023337665763,1.06,1.0388733183756425,1,0,3,-0.004611450156318383,0.001551674724993008,5,1,1.0874544225638638,-0.04294318999005687,7,0.04362656596310219,9343.576173785803,0.048728609,LOCALLY_SOLVED,10
1,60.0,60.0,60.0,1.0139483917245178,1.06,1.0432318797564295,0,0,2,7.303856924286475e-5,0.05981155117675445,0,0,6.382158577400446,-3.14959966921331,13,0.007082181431945826,9343.576173785803,0.048728609,LOCALLY_SOLVED,10
2,11.0,11.0,11.0,1.0278241993339956,1.06,1.0389669852450971,1,0,3,-0.005105889199038037,0.0015077070000845557,5,1,1.1860019929209675,-0.048441967943511466,7,0.043412032637424,9347.014587110678,0.045424957,LOCALLY_SOLVED,11
1,60.0,60.0,60.0,1.0139565385726967,1.06,1.0432575669490867,0,0,2,7.284684725409468e-5,0.059732482981778565,0,0,6.3775689239071305,-3.188394487245311,13,0.007073628828045554,9347.014587110678,0.045424957,LOCALLY_SOLVED,11
2,12.0,12.0,12.0,1.0280438600787505,1.06,1.039059932551223,1,0,3,-0.005605787636512597,0.0014321061215215368,5,1,1.282839201711611,-0.0541445275598894,7,0.04319502606506958,9350.411763977083,0.041798241,LOCALLY_SOLVED,12
1,60.0,60.0,60.0,1.0139292184228583,1.06,1.0432800647450202,0,0,2,7.265790402056008e-5,0.059648074392323655,0,0,6.373262054842478,-3.226558665601855,13,0.007065216875860838,9350.411763977083,0.041798241,LOCALLY_SOLVED,12
2,13.0,13.0,13.0,1.0282589940162092,1.06,1.0391511555168607,1,0,3,-0.006110579718356905,0.0013284145501429642,5,1,1.3781312931220402,-0.06003171830692888,7,0.042978221604384415,9353.73068112332,0.044352387,LOCALLY_SOLVED,13
1,60.0,60.0,60.0,1.0139199284746996,1.06,1.043303499024831,0,0,2,7.247376204453596e-5,0.05956889396502482,0,0,6.368948416506608,-3.2637174547050782,13,0.007057034699191094,9353.73068112332,0.044352387,LOCALLY_SOLVED,13
2,14.0,14.0,14.0,1.028467847683971,1.06,1.0392398815991393,1,0,3,-0.006619688142889584,0.0012001790422356319,5,1,1.4720490711776624,-0.06608364590342614,7,0.04276389415389438,9356.943273954399,0.042757204,LOCALLY_SOLVED,14
1,60.0,60.0,60.0,1.0139109475333343,1.06,1.0433262134535946,0,0,2,7.229592829719432e-5,0.05949236343733784,0,0,6.364776287920001,-3.299553577818696,13,0.007049147899674563,9356.943273954399,0.042757204,LOCALLY_SOLVED,14
2,15.0,15.0,15.0,1.0286691682815845,1.06,1.0393255454727874,1,0,3,-0.007132549413803072,0.001050804916199489,5,1,1.5647610840170496,-0.07228059945504643,7,0.04255391233966536,9360.029386621438,0.043964708,LOCALLY_SOLVED,15
1,60.0,60.0,60.0,1.013901136582145,1.06,1.0433472359386244,0,0,2,7.212546004845694e-5,0.05941872806606886,0,0,6.360778674493529,-3.3339122878165086,13,0.00704160172195795,9360.029386621438,0.043964708,LOCALLY_SOLVED,15
2,16.0,16.0,16.0,1.0288621277899106,1.06,1.0394077599545217,1,0,3,-0.0076486311670882,0.0008834613613900458,5,1,1.6564281130710257,-0.07860371199243503,7,0.042349755000567924,9362.975590414268,0.042360486,LOCALLY_SOLVED,16
1,60.0,60.0,60.0,1.0139126051387584,1.06,1.0433703606806228,0,0,2,7.196303661879521e-5,0.05935229513098547,0,0,6.356833300891804,-3.3665066097427503,13,0.007034424439927762,9362.975590414268,0.042360486,LOCALLY_SOLVED,16
2,17.0,17.0,17.0,1.0290462470210775,1.06,1.0394862861543992,1,0,3,-0.008167442814563977,0.0007010278562954897,5,1,1.7471996238081113,-0.08503539214955483,7,0.04215254304746976,9365.773995862482,0.042680456,LOCALLY_SOLVED,17
1,60.0,60.0,60.0,1.0139050179947877,1.06,1.0433900969904064,0,0,2,7.18090299907919e-5,0.05928590635943168,0,0,6.353203826174953,-3.3974060032704614,13,0.007027630643958675,9365.773995862482,0.042680456,LOCALLY_SOLVED,17
2,18.0,18.0,18.0,1.0292213247220794,1.06,1.039561005059451,1,0,3,-0.008688540980318455,0.000697919617585821,5,1,1.8372117813418385,-0.09155957174006256,7,0.04196308038086564,9368.421139951064,0.041291242,LOCALLY_SOLVED,18
1,60.0,60.0,60.0,1.0138978875852898,1.06,1.0434090925277346,0,0,2,7.166356982729952e-5,0.05922316633190679,0,0,6.34977119358473,-3.426513836394526,13,0.007021224235037139,9368.421139951064,0.041291242,LOCALLY_SOLVED,18
2,19.0,19.0,19.0,1.0293873745792332,1.06,1.0396318918554477,1,0,3,-0.009211531117753654,0.0007250179006330626,5,1,1.9265866450244074,-0.09816181341146617,7,0.04178189870576614,9370.91699424973,0.042396487,LOCALLY_SOLVED,19
1,60.0,60.0,60.0,1.0138721010422258,1.06,1.0434263613778976,0,0,2,7.1526600555742e-5,0.059160588982169734,0,0,6.346654935748932,-3.4537808027249053,13,0.007015201028765267,9370.91699424973,0.042396487,LOCALLY_SOLVED,19
2,20.0,20.0,20.0,1.0295445713039344,1.06,1.039698993611788,1,0,3,-0.009736066493485879,0.0007513927855457431,5,1,2.015432202399061,-0.10482931768949362,7,0.04160930240679146,9373.264113530948,0.043909446,LOCALLY_SOLVED,20
1,60.0,60.0,60.0,1.013884227021168,1.06,1.0434437491762174,0,0,2,7.139792972788838e-5,0.05910836852120331,0,0,6.343495565811564,-3.479525523740638,13,0.007009550940703827,9373.264113530948,0.043909446,LOCALLY_SOLVED,20
2,21.0,21.0,21.0,1.0296932058630552,1.06,1.0397624104809862,1,0,3,-0.010261845486202452,0.0007771460087983156,6,1,2.103842963677527,-0.11155086201132314,7,0.04144541089795205,9375.466926771454,0.041208491,LOCALLY_SOLVED,21
1,60.0,60.0,60.0,1.0138593276986072,1.06,1.0434578513224708,0,0,2,7.127726773048515e-5,0.05905278516576301,0,0,6.340757676009609,-3.503527490533995,13,0.00700425976673124,9375.466926771454,0.041208491,LOCALLY_SOLVED,21
2,22.0,22.0,22.0,1.0298336492415925,1.06,1.039822280263405,1,0,3,-0.010788607917540598,0.0008023712309820213,6,1,2.1919009000301144,-0.11831669726610464,7,0.041290196904713465,9377.531161610661,0.042073828,LOCALLY_SOLVED,22
1,60.0,60.0,60.0,1.0138539396865502,1.06,1.043461190650578,0,0,2,7.116425966504584e-5,0.05900395689777363,0,0,6.338078132361656,-3.526938203324539,13,0.006999310597886641,9377.531161610661,0.042073828,LOCALLY_SOLVED,22
2,23.0,23.0,23.0,1.0299663237721566,1.06,1.0398787660182574,1,0,3,-0.011316130930900281,0.0008271536614163078,6,1,2.279676564992596,-0.1251184209956248,7,0.041143519939368454,9379.463387627104,0.040536792,LOCALLY_SOLVED,23
1,60.0,60.0,60.0,1.0138673250795878,1.06,1.0434881079831015,0,0,2,7.105851025431854e-5,0.058961587101035814,0,0,6.335452731209561,-3.5469105989976106,13,0.006994684917841405,9379.463387627104,0.040536792,LOCALLY_SOLVED,23
2,24.0,24.0,24.0,1.0300916809341278,1.06,1.0399320463248305,1,0,3,-0.011844224771952384,0.0008515700700347933,6,1,2.367230285219337,-0.13194884088098732,7,0.04100515479585905,9381.270661536544,0.040811608,LOCALLY_SOLVED,24
1,60.0,60.0,60.0,1.013843611774828,1.06,1.0434848028049688,0,0,2,7.09596029609006e-5,0.058915362185056525,0,0,6.333222479518359,-3.567703508011011,13,0.006990363435820494,9381.270661536544,0.040811608,LOCALLY_SOLVED,24
2,25.0,25.0,25.0,1.030122989453304,1.06,1.0399823077813597,1,0,3,-0.012372728699627078,0.0008756890704845199,6,1,2.4546133438609026,-0.1388018378450024,7,0.04087481526020699,9382.960257376137,0.0405996,LOCALLY_SOLVED,25
1,60.0,60.0,60.0,1.0138389061770872,1.06,1.0434968951845984,0,0,2,7.086711430328782e-5,0.05887529044852238,0,0,6.331025547257351,-3.585931930585118,13,0.0069863267036068336,9382.960257376137,0.0405996,LOCALLY_SOLVED,25
2,26.0,26.0,26.0,1.0301238431338295,1.06,1.040029739348883,1,0,3,-0.012901507164400944,0.0008995715812367272,6,1,2.5418691079083544,-0.14567223478537863,7,0.04075217344795386,9384.539465953872,0.040772517,LOCALLY_SOLVED,26
1,60.0,60.0,60.0,1.0138345019224237,1.06,1.0435084003440016,0,0,2,7.078062428936618e-5,0.05883780173563066,0,0,6.328969545513272,-3.602911836227454,13,0.006982555559950365,9384.539465953872,0.040772517,LOCALLY_SOLVED,26
2,27.0,27.0,27.0,1.03012424209204,1.06,1.0400745281867185,1,0,3,-0.01343044632627773,0.0009232713922243813,6,1,2.6290340713166866,-0.15255567446925236,7,0.04063687528574209,9386.015449680692,0.040403626,LOCALLY_SOLVED,27
1,60.0,60.0,60.0,1.0138303762387666,1.06,1.0435195832184798,0,0,2,7.069972381995408e-5,0.05880272131170329,0,0,6.327045066402269,-3.6187082539488147,13,0.006979031440468998,9386.015449680692,0.040403626,LOCALLY_SOLVED,27
2,28.0,28.0,28.0,1.030124161086397,1.06,1.0401168566735426,1,0,3,-0.01395945094066404,0.0009468357835093061,6,1,2.716138800038983,-0.15944850843867356,7,0.04052855268398307,9387.39514094531,0.040439684,LOCALLY_SOLVED,28
1,60.0,60.0,60.0,1.0138264982892542,1.06,1.0435314490454382,0,0,2,7.06240197262736e-5,0.058769879297695726,0,0,6.325243090812217,-3.633317241868605,13,0.006975736583596015,9387.39514094531,0.040439684,LOCALLY_SOLVED,28
2,29.0,29.0,29.0,1.030123582313624,1.06,1.0401569003564017,1,0,3,-0.014488441611829349,0.0009703061571319088,6,1,2.8032087748016528,-0.16634769757192316,7,0.04042683293098207,9388.685174193673,0.043179749,LOCALLY_SOLVED,29
1,60.0,60.0,60.0,1.0138419142726989,1.06,1.0435546859017288,0,0,2,7.05531379938595e-5,0.058742575828632834,0,0,6.323435547942561,-3.6460285399876566,13,0.006972654158008684,9388.685174193673,0.043179749,LOCALLY_SOLVED,29
2,30.0,30.0,30.0,1.03012249410811,1.06,1.040194826615394,1,0,3,-0.01501735239636564,0.0009937186559598327,6,1,2.8902651336703262,-0.1732507241938494,7,0.04033134579573603,9389.891843705262,0.044574575,LOCALLY_SOLVED,30
1,60.0,60.0,60.0,1.0138385286606535,1.06,1.0435634126757654,0,0,2,7.048672562190179e-5,0.05871374895405557,0,0,6.321852728088964,-3.6588927172430465,13,0.006969768331457321,9389.891843705262,0.044574575,LOCALLY_SOLVED,30
2,31.0,31.0,31.0,1.0301208898092702,1.06,1.0402307938721518,1,0,3,-0.015546128729358056,0.001017104752147141,6,1,2.977325320231407,-0.1801555151260336,7,0.04024172876953679,9391.021080649403,0.044449886,LOCALLY_SOLVED,31
