branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.05596285117971696,0.05440994235426268,0.15692990172322221,-0.14402804208933392,0.00155290882545428,0.01290185963388829,0.1666098279424816,0.15396271865318933,Inf,-1.6071289906552633,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.22269259864484003,0.22671975559326388,0.006212316058014096,0.0032148148666850855,0.004027156948423843,0.00942713092469918,0.22277923233999275,0.22674254697982107,Inf,-2.410311783895187,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-1.0000000375773037,1.0000000168694785,-0.04332137362124672,0.20679875649605192,2.0707825232335608e-8,0.1634773828748052,1.0009379683911688,1.0211590274914435,Inf,-9.203414770439926,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,-0.08634102585398705,0.04269259892134515,0.12361275011207104,-0.12221231605799737,0.0436484269326419,0.0014004340540736682,0.1507809163514673,0.1294546569224865,Inf,-0.42094724650065396,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,-0.00986367564557034,-0.04127317890763691,0.09436115057688683,-0.09200314061691932,0.05113685455320725,0.0023580099599675164,0.09487528042348507,0.10083676502406468,Inf,-0.8148736166159058,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.5437451399675562,-0.5458388817101059,0.2467192875764989,-0.21038739829116435,0.002093741742549615,0.03633188928533457,0.5971006482165235,0.5849811468297623,Inf,3.2531374705541776,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.3880436516093111,-0.37801134467917585,0.14080933618190714,-0.12105259200333911,0.010032306930135237,0.019756744178568028,0.4128015803146564,0.39692103337677326,Inf,2.187405029105857,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.30484243277384493,-0.2967197555714891,0.056224716969403586,-0.039214814866667266,0.008122677202355821,0.01700990210273632,0.30998407639387815,0.2992998747935442,Inf,2.921471139014501,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.08114344571305404,-0.08114344573155616,0.2655707754452509,-0.2500677872532355,1.8502116505558774e-11,0.015502988192015399,0.27769064721876974,0.26290332254826954,Inf,0.9873148326776203,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.16425737135664836,-0.16104080604954024,0.049236426773261704,-0.04254185694779593,0.0032165653071081213,0.0066945698254657765,0.17147801540254262,0.16656515483633536,Inf,1.8885061041904927,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.1467113713557052,-0.23434575963812945,0.01528612469700769,-0.007996859383036804,0.08763438828242426,0.007289265313970885,0.14750556631301784,0.23448216311771777,Inf,2.7504515236885796,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.03904080606389742,-0.038700026657948604,0.01054185694781635,-0.010233532693637071,0.0003407794059488156,0.00030832425417927876,0.04043903171475639,0.04003020428023908,Inf,0.2988989249153639,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.45625498351364513,0.4562549114470177,0.25173663785439354,-0.20339791395525145,7.20666274434123e-8,0.048338723899142094,0.5210949479886278,0.49953904313964675,Inf,-4.8602664612094415,-60.0001403060998,60.0001403060998
