branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.05396705905414721,0.05396705905414721,0.10198954700313653,-0.09576820537946372,0.0,0.006221341623672813,0.11538765601596564,0.10992721512235701,Inf,-1.5167764750771602,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.11069720128204974,0.11164152459921844,0.003443159727580802,-0.0012326029996285012,0.0009443233171687049,0.0022105567279523007,0.11075073688508022,0.11164832880519346,Inf,-1.1490100651006319,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-1.0000000099804855,1.0000000099804855,0.04046420227421401,0.11999922243546492,0.0,0.16046342470967892,1.0008183509641795,1.0071741822277254,Inf,-9.15989329581685,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,0.01100572340669434,-0.01080279871795026,0.0822822083349019,-0.0817431597275808,0.0002029246887440793,0.0005390486073210965,0.08301498513023331,0.08245389391890073,Inf,-0.0901047870709677,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.09062053840063425,-0.08913695302698768,0.06630793575490801,-0.06315215089670193,0.0014835853736465676,0.0031557848582060843,0.11228902138721235,0.10924097472018097,Inf,0.8763187962930051,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.5538433208614759,-0.5538433208614759,0.10342582606493632,-0.0716661706383517,0.0,0.03175965542658461,0.5634175410475629,0.5584607990511359,Inf,3.2047101044736124,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.2721783533143555,-0.26733613396705014,0.09037219687388681,-0.08083635538676127,0.004842219347305388,0.009535841487125538,0.2867894523526392,0.27929039524599364,Inf,1.5437493234519524,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.16115215481362238,-0.15889152459921843,0.02780143942661795,-0.023067397000371498,0.0022606302144039525,0.004734042426246452,0.16353267879927125,0.16055722155616914,Inf,1.5278131090998146,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.058890949587962794,-0.058890949587962794,0.13906856387118802,-0.13424825784297365,0.0,0.004820306028214372,0.15102387030058087,0.14659719873601101,Inf,0.7346600667020894,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.11306338665137251,-0.11156001986729479,0.03098259786150172,-0.027853672167620403,0.0015033667840777254,0.003128925693881318,0.11723161165541184,0.11498462978160376,Inf,1.305812967868476,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.1141137808658091,-0.1120130469730123,0.008625023439992264,-0.004347849103298085,0.0021007338927968022,0.0042771743366941785,0.11443926779226751,0.11209739731145996,Inf,2.0994974341124673,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.029210019867294795,-0.02902764689875894,0.006253672167620403,-0.0060886680532309875,0.00018237296853585577,0.00016500411438941532,0.02987195467705163,0.029659335176997228,Inf,0.23793635558347614,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.4461566891190097,0.4461566891190097,0.18568532055843529,-0.14389002833915032,0.0,0.04179529221928496,0.483254414896052,0.46878580556697547,Inf,-4.721486579550772,-60.0001403060998,60.0001403060998
