branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.06447297458172312,0.06447297458172312,0.08929576424644604,-0.08360747152119945,0.0,0.0056882927252465965,0.11013853986580895,0.10557922970728519,Inf,-1.807326004816669,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.0863075118834236,0.08687565366905699,0.0020527321498532763,-0.0007227748949273886,0.0005681417856333859,0.0013299572549258878,0.08633191945501008,0.08687866023353877,Inf,-0.8857924184128358,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-0.9860912697580053,0.9860912697580053,0.06192697994965334,0.09418640470611868,0.0,0.15611338465577201,0.9880338775257861,0.9905791594438175,Inf,-9.04953040333812,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,0.021858122194164924,-0.021692488116576415,0.0720927220761736,-0.07165273214985327,0.00016563407758850984,0.00043998992632032774,0.07533351234482202,0.07486439784855298,Inf,-0.023606483122475284,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.08805035844173394,-0.0867547841919958,0.05793171843921628,-0.05517585843100191,0.0012955742497381406,0.0027558600082143725,0.10539900200209895,0.10281423993687708,Inf,0.886182576061732,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.5283814552176219,-0.5283814552176219,0.06686378874990705,-0.03853417809679314,0.0,0.02832961065311391,0.5325952764190497,0.5297847158039642,Inf,3.041011005909909,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.23490441111597102,-0.23129042160987448,0.07877714692919366,-0.07166007341507134,0.0036139895060965377,0.007117073514122316,0.24776182361301125,0.24213720335860597,Inf,1.3249005278056405,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.13036082242367192,-0.12887565366905698,0.023987354240604965,-0.020877225105072613,0.001485168754614935,0.0031101291355323524,0.13254937640909667,0.13055570702468197,Inf,1.2245179815095473,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.37005595987650525,-0.37005595987650525,0.14147070769566764,-0.10813254870692181,0.0,0.03333815898874583,0.3961759389160764,0.38553088271885105,Inf,4.632951430746768,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.09862726732442695,-0.09748158895915589,0.027313935978112353,-0.024929459673336322,0.0011456783652710606,0.0023844763047760308,0.10233957669689862,0.10061877630743839,Inf,1.1345038234938125,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.09344540943704492,-0.0920452158080042,0.007674989207087695,-0.004824141568998086,0.0014001936290407163,0.002850847638089609,0.09376006614857883,0.09217154710115158,Inf,1.6951989313009497,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.02428158895915588,-0.02415498782717044,0.0057294596733363234,-0.0056149157920163525,0.00012660113198544043,0.00011454388131997093,0.024948392143178042,0.024799006356751207,Inf,0.190396704311828,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.4577098145403834,0.4577098145403834,0.17171295015441956,-0.12879076869956038,0.0,0.04292218145485918,0.48885950085615226,0.4754843177527686,Inf,-4.848337010726577,-60.0001403060998,60.0001403060998
