subnet,f,fmin,fmax,min_v,max_v,avg_v,ngen_Qll,ngen_Qul,ngen,minQloss,maxQloss,n_negQloss,n_s_bound,max_ang_diff,min_ang_diff,nbranch,total_loss,cost,time_s,status,network
2,1.0,1.0,1.0,1.048700588141411,1.06,1.0529198343510704,1,0,3,-0.000950254224968129,4.799196585048796e-6,6,0,0.0382432170338655,-0.0010809044521302214,7,0.005405237754751567,11555.583717373076,0.050343054,LOCALLY_SOLVED,1
1,60.0,60.0,60.0,1.0125203232412008,1.06,1.0448314465417925,0,0,2,7.74826148332089e-5,0.11559634133744312,0,0,3.031448802374316,-7.735223697969391,13,0.008046526475574373,11555.583717373076,0.050343054,LOCALLY_SOLVED,1
2,2.0,2.0,2.0,1.0487147430713255,1.06,1.0529163385463751,1,0,3,-0.001900500048800205,9.296901858897241e-6,6,0,0.07649482637660857,-0.0020681291488568805,7,0.005415312928984454,11555.893749563507,0.045625864,LOCALLY_SOLVED,2
1,60.0,60.0,60.0,1.0125356443303652,1.06,1.0447983308212958,0,0,2,7.776972387892132e-5,0.11590963497275489,0,0,3.03146393568483,-7.746192188666071,13,0.008058145071666828,11555.893749563507,0.045625864,LOCALLY_SOLVED,2
2,3.0,3.0,3.0,1.048737876452537,1.06,1.0529104615861553,1,0,3,-0.00285072896969557,1.322564169779078e-5,6,0,0.11476161431124857,-0.002872807313341049,7,0.005431964391589661,11556.40528166421,0.045046847,LOCALLY_SOLVED,3
1,60.0,60.0,60.0,1.0125610075097857,1.06,1.0447443888706618,0,0,2,7.823998179709146e-5,0.11642226881226972,0,0,3.031489445948123,-7.764103581494403,13,0.00807725949231564,11556.40528166421,0.045046847,LOCALLY_SOLVED,3
2,4.0,4.0,4.0,1.048769332982747,1.06,1.0529021439228174,1,0,3,-0.0038009323205319048,1.638023527950408e-5,6,0,0.1530473866628114,-0.003415124926888886,7,0.0054549620402226245,11557.110585344944,0.047437215,LOCALLY_SOLVED,4
1,60.0,60.0,60.0,1.012596076893542,1.06,1.044671613081151,0,0,2,7.88816702709345e-5,0.11712011141102141,0,0,3.031524865308136,-7.788389951632039,13,0.008103508759345342,11557.110585344944,0.047437215,LOCALLY_SOLVED,4
2,5.0,5.0,5.0,1.0488082547769833,1.06,1.0528913303302647,1,0,3,-0.004751101272478734,1.8636156939621715e-5,6,0,0.19135221977299088,-0.003627499731993605,7,0.005483954020526857,11557.998988012934,0.076614771,LOCALLY_SOLVED,5
1,60.0,60.0,60.0,1.0126404766304855,1.06,1.0445816911835244,0,0,2,7.967957940195267e-5,0.11798715353967133,0,0,3.0315723061033832,-7.818486537104154,13,0.00813641324791644,11557.998988012934,0.076614771,LOCALLY_SOLVED,5
2,6.0,6.0,6.0,1.0488536296906372,1.06,1.0528779872553773,1,0,3,-0.005701226904695423,1.995629189747647e-5,6,0,0.22967232391987824,-0.003456491006370644,7,0.005518454168806327,11559.05709194392,0.066238565,LOCALLY_SOLVED,6
1,60.0,60.0,60.0,1.0126936706514098,1.06,1.0444769920651704,0,0,2,8.061600091311891e-5,0.11900364291307547,0,0,3.031632515218156,-7.853657504501821,13,0.008175397319920535,11559.05709194392,0.066238565,LOCALLY_SOLVED,6
2,7.0,7.0,7.0,1.0489043423915412,1.06,1.0528621155678983,1,0,3,-0.006651300335391049,2.038688559788046e-5,6,0,0.26800048136642446,-0.002863441497661356,7,0.005557842585645213,11560.269118974016,0.061882302,LOCALLY_SOLVED,7
1,60.0,60.0,60.0,1.012755019411161,1.06,1.044363194783018,0,0,2,8.167171671366515e-5,0.12013984529411531,0,0,3.0316953960277453,-7.892504726964876,13,0.008219813869538243,11560.269118974016,0.061882302,LOCALLY_SOLVED,7
2,8.0,8.0,8.0,1.0489592228941995,1.06,1.0528437558856307,1,0,3,-0.007601312884777636,2.0045236672185107e-5,6,0,0.3063268899812208,-0.001824037203829814,7,0.00560138214419445,11561.617379609857,0.079447911,LOCALLY_SOLVED,8
