branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.08546150196927962,0.08546150196927962,0.11582225636534273,-0.10602002935325405,0.0,0.009802227012088674,0.1439390961080566,0.13617604393912328,Inf,-2.4494621001624473,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.17905698379557414,0.18159034975934793,0.007900613271243655,-0.0019702829767642626,0.0025333659637737926,0.005930330294479392,0.17923120023040143,0.18160103838010078,Inf,-1.9048056484420728,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-1.0000000099919824,1.0000000099919824,0.048024128178564995,0.1162851411380154,0.0,0.1643092693165804,1.0011525043025542,1.0067384238388108,Inf,-9.382325188465803,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,-0.05272818946570123,0.05305698379557415,0.08997402166087372,-0.08910061327124365,0.00032879432987292095,0.0008734083896300704,0.10428608027039014,0.10370131539568597,Inf,-0.4007238715952228,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.05265712875764022,-0.051700120728751416,0.07175723132939385,-0.06972154703350066,0.0009570080288888033,0.0020356842958931948,0.08900490692685904,0.08679859793863098,Inf,0.2856905108233873,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.4983904412612186,-0.4983904412612186,0.11497983639722864,-0.08819610495600247,0.0,0.026783731441226172,0.5114815683076817,0.5061339594118957,Inf,2.95570164395128,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.3178031459526319,-0.3112949164675816,0.09771180706554257,-0.08489507153995793,0.00650822948505031,0.012816735525584641,0.3324852430069697,0.32266344414936937,Inf,1.8360657155621858,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.2353665483177761,-0.23059034975934792,0.0332316742065532,-0.023229717023235737,0.004776198558428174,0.010001957183317464,0.23770098072493206,0.23175747917838166,Inf,2.2839552237036114,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,-0.04272189148233781,0.04272189148233781,0.1520674465787648,-0.14682290815721416,0.0,0.0052445384215506485,0.1579546400737064,0.15291215246529752,Inf,-0.5315109490208066,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.12638731928632466,-0.12453003354968033,0.03170014151871402,-0.027834611746596263,0.001857285736644329,0.0038655297721177546,0.13030216210289786,0.12760287954026847,Inf,1.4808181392985467,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.1611049695282301,-0.15689987927124857,0.008840177129810957,-0.0002784529664993508,0.004205090256981542,0.008561724163311605,0.1613473270258246,0.15690012635873474,Inf,3.0391095390021086,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.039130033549680324,-0.03881005306064846,0.00543461174659626,-0.005145105589853024,0.0003199804890318611,0.0002895061567432366,0.03950562656679868,0.039149614686495776,Inf,0.35524757626363906,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.5016095687307638,0.5016095687307638,0.21714221811724055,-0.1630039645757936,0.0,0.05413825354144694,0.5465920803772573,0.5274300445648593,Inf,-5.405163744113727,-60.0001403060998,60.0001403060998
