branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,0.028294729885681137,-0.028294729885681137,0.101769418442654,-0.09658354140952544,0.0,0.005185877033128561,0.10562957099912723,0.10064279512468427,Inf,0.7908533965263761,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.06312711718164164,0.06344591733787046,-0.013005133673046497,0.013751409675567148,0.00031880015622881563,0.0007462760025206509,0.0644528232548313,0.06491907034846674,Inf,-0.5883325785775579,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-0.8922965704061044,0.8922965704061044,0.022775077292469085,0.10373338327757718,0.0,0.12650846057004628,0.8925871798901068,0.8983060638583649,Inf,-8.09322519920574,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,0.07218947499791283,-0.07187288281835837,0.07483586095670516,-0.07399486632695348,0.00031659217955445906,0.000840994629751679,0.10397945174699466,0.10315498789377656,Inf,0.19774463171068532,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.13900822674038182,-0.13627395020742022,0.06359793264308997,-0.057781760123366825,0.0027342765329615992,0.005816172519723141,0.15286590247004206,0.1480179763004776,Inf,1.607146947242929,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.6254029718526135,-0.6254029718526135,0.1247802691101969,-0.08444909220715573,0.0,0.04033117690304118,0.6377295608338177,0.6310788590791911,Inf,3.593254764326051,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.27124288127898205,-0.2662388759827792,0.10688090128649691,-0.09702645276138049,0.005004005296202874,0.009854448525116424,0.29154112523679715,0.2833677321432877,Inf,1.483037919924937,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.11726850152658157,-0.11594591733787046,0.04352106639418953,-0.04075140967556715,0.001322584188711104,0.002769656718622379,0.12508391051760942,0.12289887362326068,Inf,0.9960602254113843,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.3183744060624131,-0.3183744060624131,0.1959466982817136,-0.1669591043394329,0.0,0.028987593942280704,0.3738413714439578,0.3594963212015109,Inf,3.937613232248269,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.11814318358009464,-0.1164623072521421,0.03752557537154408,-0.03402720279442536,0.001680876327952538,0.0034983725771187205,0.1239595927445931,0.12133144497823019,Inf,1.334336824111949,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.08855266753959026,-0.08722604979257978,0.01991928421241078,-0.017218239876633176,0.0013266177470104834,0.0027010443357776033,0.09076537231737664,0.088909232067693,Inf,1.510757199596249,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.0249623072521421,-0.024813791556811095,0.010027202794425356,-0.009892831451030301,0.00014851569533100295,0.0001343713433950549,0.02690095870467961,0.026713149674708222,Inf,0.14870109581298802,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.2668935985534909,0.2668935985534909,0.16508754744559845,-0.147555346402666,0.0,0.01753220104293246,0.3138249372985433,0.3049668395102043,Inf,-2.802401367799675,-60.0001403060998,60.0001403060998
