branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
2,4,9,0.55618,-1.7979790715236075,0.0,0.0,0.0,-0.05449188634366638,0.05449188634366638,0.08749950207240965,-0.08252608110752536,0.0,0.00497342096488429,0.10308020440516538,0.09889347673257781,Inf,-1.5234140302513433,-60.0001403060998,60.0001403060998
11,10,11,0.19207,-4.402943749460521,1.8808847537003996,0.0,0.0,-0.07758978029343748,0.07804757879384483,0.0019029878932344973,-0.0008313320983121037,0.0004577985004073498,0.0010716557949223935,0.07761311338237692,0.07805200617946409,Inf,-0.7947010646660463,-60.0001403060998,60.0001403060998
7,7,8,0.17615,-5.676979846721544,0.0,0.0,0.0,-0.9662941984275519,0.9662941984275519,0.05948120681347675,0.08988083446994678,0.0,0.14936204128342354,0.9681231801164213,0.9704653740962421,Inf,-8.836588822721259,-60.0001403060998,60.0001403060998
9,9,10,0.0845,-10.365394127060915,3.902049552447428,0.0,0.0,0.030588106380548354,-0.030410219706562526,0.07197552558426516,-0.07150298789323449,0.00017788667398582758,0.0004725376910306722,0.07820555309617695,0.07770108583708107,Inf,0.015562726004788432,-60.0001403060998,60.0001403060998
10,9,14,0.27038,-3.0290504569306034,1.4240054870199312,0.0,0.0,0.09370745402893522,-0.0922982762703426,0.057826517518815485,-0.05482900762684589,0.0014091777585926307,0.0029975098919695978,0.1101135462553944,0.10735544643762239,Inf,0.9665094783478817,-60.0001403060998,60.0001403060998
8,7,9,0.11001,-9.09008271975275,0.0,0.0,0.0,0.5327874467531499,-0.5327874467531499,0.0673772721762198,-0.038674289482523355,0.0,0.02870298269369645,0.5370308745534552,0.5341892586759103,Inf,3.055731147028378,-60.0001403060998,60.0001403060998
6,6,13,0.13027,-6.102755448193116,3.0989274038379877,0.0,0.0,0.23022365536687214,-0.22674161207745616,0.07836963021808444,-0.07151239999416487,0.0034820432894159814,0.006857230223919569,0.24319689642551692,0.237751513140104,Inf,1.2940715308746904,-60.0001403060998,60.0001403060998
4,6,11,0.1989,-4.0940743442404415,1.9550285631772604,0.0,0.0,0.1213387220566599,-0.12004757879384484,0.023472483388882942,-0.0207686679016879,0.001291143262815056,0.002703815487195043,0.12358819905955724,0.12183086119975918,Inf,1.1331810040989079,-60.0001403060998,60.0001403060998
3,5,6,0.25202,-3.967939052456154,0.0,0.0,0.0,0.3010139922375579,-0.3010139922375579,0.13177791640256128,-0.10879943046706285,0.0,0.022978485935498436,0.3285952567737292,0.3200730222820252,Inf,3.7708036863498706,-60.0001403060998,60.0001403060998
5,6,12,0.25581,-3.1759639650294003,1.525967440450974,0.0,0.0,0.09743102282336787,-0.09631042885060702,0.0274093423825073,-0.025077073696704654,0.0011205939727608472,0.0023322686858026458,0.10121302415326369,0.09952164754754513,Inf,1.1179033707029584,-60.0001403060998,60.0001403060998
13,13,14,0.34802,-2.314963475105352,1.1369941578063267,0.0,0.0,0.0877364051527022,-0.08650172372965739,0.007684850846494842,-0.005170992373154109,0.0012346814230448089,0.002513858473340733,0.08807232097345898,0.08665614444645683,Inf,1.584757290233357,-60.0001403060998,60.0001403060998
12,12,13,0.19988,-2.251974626172212,2.4890245868219187,0.0,0.0,0.023110428850607014,-0.022994793075246045,0.005877073696704656,-0.005772450852329959,0.00011563577536096922,0.00010462284437469643,0.02384600421235111,0.023708262218390203,Inf,0.17616816017173184,-60.0001403060998,60.0001403060998
1,4,7,0.20912,-4.781943381790359,0.0,0.0,0.0,-0.43350675167440195,0.43350675167440195,0.16545668993296198,-0.12685847898969657,0.0,0.038598210943265404,0.464008642151053,0.4516870348359258,Inf,-4.579145177279721,-60.0001403060998,60.0001403060998
