branch,from_bus,to_bus,X,B,G,Bfr,Bto,p_from,p_to,q_from,q_to,p_loss,q_loss,s_from,s_to,rate_a,ang_deg,angmin,angmax
68,215,224,0.052,-18.888485288775883,2.5426807119506,0.0545,0.0545,1.6932679267060464,-1.674151322603215,0.29243107590689954,-0.26692947140261924,0.019116604102831447,0.025501604504280295,1.7183341368218987,1.6952976121251913,5.0,4.594004248461952,-60.0001403060998,60.0001403060998
2,101,103,0.211,-4.437807596853574,1.156774492070837,0.0285,0.0285,0.11129747341790344,-0.10956748803190128,0.11788118245135612,-0.17198487520731517,0.0017299853860021641,-0.054103692755959054,0.162120636457358,0.20392114096801392,1.75,0.8216627180194831,-60.0001403060998,60.0001403060998
89,306,310,0.061,-15.573142711258617,3.5741639009446007,1.2295,1.2295,-0.9663852930360239,0.978894215213026,-1.2679139945904203,-1.2835686577111753,0.012508922177002058,-2.551482652301596,1.5942102848352717,1.6142435948877092,1.75,-3.202339388619392,-60.0001403060998,60.0001403060998
11,107,108,0.061,-15.33819461905959,4.023133014835302,0.0085,0.0085,1.6820896717932214,-1.6404200430810842,0.19525584213806632,-0.05455119517263339,0.0416696287121372,0.14070464696543294,1.6933843355371139,1.641326826271023,1.75,5.338055570102548,-60.0001403060998,60.0001403060998
39,120,123,0.022,-44.624746450304265,6.085192697768764,0.023,0.023,-1.250550286984614,1.2548739431526783,-0.11268388756982801,0.09395327158114962,0.004323656168064405,-0.018730615988678395,1.2556168519079176,1.2583862008319833,5.0,-1.4240790171180335,-60.0001403060998,60.0001403060998
46,202,206,0.192,-4.877553094197744,1.2701961182806625,0.026,0.026,0.5402658378983608,-0.527024896414226,-0.019970751710651394,0.014706427883829197,0.013240941484134794,-0.005264323826822197,0.5406348180832478,0.527230045105102,1.75,5.494685225770818,-60.0001403060998,60.0001403060998
85,303,309,0.119,-7.869329453775956,2.049993387118106,0.016,0.016,0.2458687156550855,-0.2435793530949228,-0.13503831754400877,0.11128209377445197,0.002289362560162711,-0.0237562237695568,0.28051162639540955,0.2677958282889541,1.75,1.8563255523376352,-60.0001403060998,60.0001403060998
25,114,116,0.059,-16.828294352538506,1.4261266400456363,0.041,0.041,-2.657827750186832,2.690845754346794,0.3882010296832163,-0.0885797402030611,0.03301800415996192,0.2996212894801552,2.6860283671454974,2.6923033343330034,5.0,-8.329221206310585,-60.0001403060998,60.0001403060998
55,209,211,0.084,-11.898016997167138,0.2832861189801699,0.0,0.0,-1.1782778065719124,1.1813750523093407,-0.3648795586576641,0.4949638796296418,0.0030972457374283113,0.1300843209719777,1.2334811234008118,1.2808732397692302,4.0,-5.526067346884848,-60.0001403060998,60.0001403060998
42,201,202,0.014,-68.29268292682927,14.634146341463415,0.2305,0.2305,0.020477835447853584,-0.020476642055545693,-0.2585114502986213,-0.24973549069994516,1.1933923078910613e-6,-0.5082469409985665,0.25932125188677835,0.25057355843147805,1.75,0.015582647645662289,-60.0001403060998,60.0001403060998
29,115,124,0.052,-18.888485288775883,2.5426807119506,0.0545,0.0545,1.7985337688586471,-1.776755130147268,0.33610682063820463,-0.28998215601709015,0.021778638711379195,0.046124664621114475,1.829669782393646,1.800263437198277,5.0,4.9083033801940354,-60.0001403060998,60.0001403060998
58,210,212,0.084,-11.898016997167138,0.2832861189801699,0.0,0.0,-2.074644677699927,2.083007715806544,0.33365894379527633,0.0175886566826202,0.008363038106617093,0.35124760047789655,2.1013040783007138,2.0830819726917844,4.0,-9.6202604470777,-60.0001403060998,60.0001403060998
66,215,221,0.049,-20.106688551497744,2.4620434961017645,0.0515,0.0515,-1.6247982679658906,1.639449683544186,0.12959690748072936,-0.12312934628445993,0.014651415578295524,0.006467561196269428,1.6299585178812148,1.6440669392666378,5.0,-4.21311478433151,-60.0001403060998,60.0001403060998
59,211,213,0.048,-20.51282051282051,2.564102564102564,0.05,0.05,-2.188967816903867,2.2161287137134087,-0.11779782280402917,0.22698918289922193,0.02716089680954159,0.10919136009519276,2.192135130528739,2.227723179593529,5.0,-5.558419983920323,-60.0001403060998,60.0001403060998
8,104,109,0.104,-9.008228670420095,2.338674750974448,0.014,0.014,-0.26390514125914505,0.2657190940091876,-0.03383865514073652,0.011378608476967315,0.0018139527500425356,-0.022460046663769207,0.26606574030630664,0.2659626094997859,1.75,-1.4671746131903582,-60.0001403060998,60.0001403060998
74,218,221,0.026,-37.956204379562045,4.379562043795621,0.0275,0.0275,-0.9494574855645446,0.951937714763532,0.06400707545940926,-0.10311185513651511,0.0024802291989873826,-0.03910477967710585,0.9516125380654744,0.9575058576629749,5.0,-1.2985127532286984,-60.0001403060998,60.0001403060998
95,310,311,0.084,-11.898016997167138,0.2832861189801699,0.0,0.0,-1.8438332054103994,1.8504094146737347,0.16742807500783785,0.108772714052241,0.006576209263335242,0.27620078906007883,1.851419198797187,1.853603653760826,4.0,-8.552626315207737,-60.0001403060998,60.0001403060998
111,318,321,0.026,-37.956204379562045,4.379562043795621,0.0275,0.0275,-0.838735671234876,0.8406718247829669,0.0558235355594568,-0.09965363481949206,0.0019361535480908465,-0.04383009926003526,0.8405913355038678,0.8465577144629066,5.0,-1.1473149096849289,-60.0001403060998,60.0001403060998
90,307,308,0.061,-15.33819461905959,4.023133014835302,0.0085,0.0085,-0.14999998000036505,0.1507177996547341,0.13000001999168584,-0.14289053075777194,0.0007178196543690674,-0.012890510766086105,0.19849433039245387,0.20768620299144175,1.75,-0.7078301538653802,-60.0001403060998,60.0001403060998
20,111,114,0.042,-23.476802683063163,2.794857462269424,0.044,0.044,-0.7150370481460248,0.7178277501868318,-0.3359305100974313,0.26416220436635124,0.0027907020408070027,-0.07176830573108006,0.7900172705933086,0.764891070123046,5.0,-1.5141887990956768,-60.0001403060998,60.0001403060998
57,210,211,0.084,-11.898016997167138,0.2832861189801699,0.0,0.0,-1.661847798034354,1.6671103777023883,0.12951748245739497,0.09151086360005055,0.0052625796680343395,0.22102834605744553,1.6668871833731678,1.6696200913979884,4.0,-7.598307165398712,-60.0001403060998,60.0001403060998
78,220,223,0.022,-44.624746450304265,6.085192697768764,0.023,0.023,-1.6597729674041402,1.6673574679748657,-0.05443915344561109,0.059631260355926224,0.007584500570725572,0.005192106910315138,1.660665506582653,1.6684234514124978,5.0,-1.9042399652560926,-60.0001403060998,60.0001403060998
